Designator,Comment,Layer,Footprint,Center-X(mm),Center-Y(mm),Rotation,Description,Difference,Difference,Difference,Difference,Difference,Difference
D35,SMAJ12CA-TR,TopLayer,FP-SMA-CA-MFG,116.1365,126.8226,90,TVS DIODE 12V 25.3V SMA,0.1071241424531442,0.1071241424531442,0.1071241424531442,0.1071241424531442,0.1071241424531442,0.1071241424531442
D34,SMAJ12CA-TR,TopLayer,FP-SMA-CA-MFG,110.2738,126.8226,90,TVS DIODE 12V 25.3V SMA,0.11569829140610832,0.11569829140610832,0.11569829140610832,0.11569829140610832,0.11569829140610832,0.11569829140610832
D33,MMSZ5226BT1G,TopLayer,ONSC-SOD-123-2-425-04_V,136.2038,117.0690,270,"Zener Voltage Regulator, 500 mW, 2-Pin SOD-123, Pb-Free, Tape and Reel",0.22096265481098765,0.22096265481098765,0.22096265481098765,0.22096265481098765,0.22096265481098765,0.22096265481098765
D32,MMSZ5226BT1G,TopLayer,ONSC-SOD-123-2-425-04_V,129.9622,116.9674,270,"Zener Voltage Regulator, 500 mW, 2-Pin SOD-123, Pb-Free, Tape and Reel",0.28019855406500915,0.28019855406500915,0.28019855406500915,0.28019855406500915,0.28019855406500915,0.28019855406500915
D31,MMSZ5226BT1G,TopLayer,ONSC-SOD-123-2-425-04_V,117.5028,117.1990,270,"Zener Voltage Regulator, 500 mW, 2-Pin SOD-123, Pb-Free, Tape and Reel",0.110715582493224,0.110715582493224,0.110715582493224,0.110715582493224,0.110715582493224,0.110715582493224
D30,MMSZ5226BT1G,TopLayer,ONSC-SOD-123-2-425-04_V,111.3448,116.9420,270,"Zener Voltage Regulator, 500 mW, 2-Pin SOD-123, Pb-Free, Tape and Reel",0.11866139482595148,0.11866139482595148,0.11866139482595148,0.11866139482595148,0.11866139482595148,0.11866139482595148
D29,SMAJ12CA-TR,TopLayer,FP-SMA-CA-MFG,103.8266,126.8226,90,TVS DIODE 12V 25.3V SMA,0.12300237415052538,0.12300237415052538,0.12300237415052538,0.12300237415052538,0.12300237415052538,0.12300237415052538
D28,MMSZ5226BT1G,TopLayer,ONSC-SOD-123-2-425-04_V,105.5554,117.0690,270,"Zener Voltage Regulator, 500 mW, 2-Pin SOD-123, Pb-Free, Tape and Reel",0.10829642862850046,0.10829642862850046,0.10829642862850046,0.10829642862850046,0.10829642862850046,0.10829642862850046
D27,SMAJ12CA-TR,TopLayer,FP-SMA-CA-MFG,97.8531,126.8226,90,TVS DIODE 12V 25.3V SMA,0.20578757144834706,0.20578757144834706,0.20578757144834706,0.20578757144834706,0.20578757144834706,0.20578757144834706
D26,MMSZ5226BT1G,TopLayer,ONSC-SOD-123-2-425-04_V,99.9438,117.0690,270,"Zener Voltage Regulator, 500 mW, 2-Pin SOD-123, Pb-Free, Tape and Reel",0.21544021214311418,0.21544021214311418,0.21544021214311418,0.21544021214311418,0.21544021214311418,0.21544021214311418
D39,CDSOT23-SM712,TopLayer,FP-SOT23-MFG,82.7000,10.7750,270,TVS DIODE 7V/12V 14V/26V SOT23-3,0.17543681816127493,0.17543681816127493,0.17543681816127493,0.17543681816127493,0.17543681816127493,0.17543681816127493
D38,CDSOT23-SM712,TopLayer,FP-SOT23-MFG,93.8500,11.0500,90,TVS DIODE 7V/12V 14V/26V SOT23-3,0.16035996401252514,0.16035996401252514,0.16035996401252514,0.16035996401252514,0.16035996401252514,0.16035996401252514
D22,SMAJ12CA-TR,TopLayer,FP-SMA-CA-MFG,135.5852,106.1470,90,TVS DIODE 12V 25.3V SMA,0.2734846793745243,0.2734846793745243,0.2734846793745243,0.2734846793745243,0.2734846793745243,0.2734846793745243
D21,MMSZ5226BT1G,TopLayer,ONSC-SOD-123-2-425-04_V,136.3308,96.2208,270,"Zener Voltage Regulator, 500 mW, 2-Pin SOD-123, Pb-Free, Tape and Reel",0.29603447935468624,0.29603447935468624,0.29603447935468624,0.29603447935468624,0.29603447935468624,0.29603447935468624
D20,SMAJ12CA-TR,TopLayer,FP-SMA-CA-MFG,128.3208,106.1470,90,TVS DIODE 12V 25.3V SMA,0.24253276588226952,0.24253276588226952,0.24253276588226952,0.24253276588226952,0.24253276588226952,0.24253276588226952
D19,MMSZ5226BT1G,TopLayer,ONSC-SOD-123-2-425-04_V,129.3622,96.2208,270,"Zener Voltage Regulator, 500 mW, 2-Pin SOD-123, Pb-Free, Tape and Reel",0.26201170392986206,0.26201170392986206,0.26201170392986206,0.26201170392986206,0.26201170392986206,0.26201170392986206
D14,SMAJ12CA-TR,TopLayer,FP-SMA-CA-MFG,121.8946,106.1470,90,TVS DIODE 12V 25.3V SMA,0.217728260470365,0.217728260470365,0.217728260470365,0.217728260470365,0.217728260470365,0.217728260470365
D13,MMSZ5226BT1G,TopLayer,ONSC-SOD-123-2-425-04_V,122.3518,96.2208,270,"Zener Voltage Regulator, 500 mW, 2-Pin SOD-123, Pb-Free, Tape and Reel",0.25584089821131184,0.25584089821131184,0.25584089821131184,0.25584089821131184,0.25584089821131184,0.25584089821131184
D11,SMAJ12CA-TR,TopLayer,FP-SMA-CA-MFG,115.0112,106.1470,90,TVS DIODE 12V 25.3V SMA,0.1836806099909319,0.1836806099909319,0.1836806099909319,0.1836806099909319,0.1836806099909319,0.1836806099909319
D10,MMSZ5226BT1G,TopLayer,ONSC-SOD-123-2-425-04_V,114.9948,96.2208,270,"Zener Voltage Regulator, 500 mW, 2-Pin SOD-123, Pb-Free, Tape and Reel",0.2680434504217521,0.2680434504217521,0.2680434504217521,0.2680434504217521,0.2680434504217521,0.2680434504217521
D24,SS510-HT,TopLayer,DIOM5026X262N,45.8724,99.1366,270,Diode,0.21625322065050245,0.21625322065050245,0.21625322065050245,0.21625322065050245,0.21625322065050245,0.21625322065050245
D23,SS510-HT,TopLayer,DIOM5026X262N,46.2026,80.7978,270,Diode,0.19177504164981382,0.19177504164981382,0.19177504164981382,0.19177504164981382,0.19177504164981382,0.19177504164981382
D25,SS510-HT,TopLayer,DIOM5026X262N,46.1570,61.4684,270,Diode,0.17530189413487163,0.17530189413487163,0.17530189413487163,0.17530189413487163,0.17530189413487163,0.17530189413487163
D6,SMAJ12CA-TR,TopLayer,FP-SMA-CA-MFG,107.3150,106.1470,90,TVS DIODE 12V 25.3V SMA,0.16259616509971694,0.16259616509971694,0.16259616509971694,0.16259616509971694,0.16259616509971694,0.16259616509971694
D5,MMSZ5226BT1G,TopLayer,ONSC-SOD-123-2-425-04_V,107.7304,96.2208,270,"Zener Voltage Regulator, 500 mW, 2-Pin SOD-123, Pb-Free, Tape and Reel",0.23717114848803855,0.23717114848803855,0.23717114848803855,0.23717114848803855,0.23717114848803855,0.23717114848803855
D12,SS510-HT,TopLayer,DIOM5026X262N,46.1010,42.9010,270,Diode,0.19782206044174297,0.19782206044174297,0.19782206044174297,0.19782206044174297,0.19782206044174297,0.19782206044174297
D18,SS510-HT,TopLayer,DIOM5026X262N,79.5721,119.6946,270,Diode,0.24815263906650747,0.24815263906650747,0.24815263906650747,0.24815263906650747,0.24815263906650747,0.24815263906650747
D17,SS510-HT,TopLayer,DIOM5026X262N,67.5640,121.0828,270,Diode,0.23680782927789268,0.23680782927789268,0.23680782927789268,0.23680782927789268,0.23680782927789268,0.23680782927789268
D16,SS510-HT,TopLayer,DIOM5026X262N,55.8800,121.3368,270,Diode,0.23828274062699809,0.23828274062699809,0.23828274062699809,0.23828274062699809,0.23828274062699809,0.23828274062699809
D15,SS510-HT,TopLayer,DIOM5026X262N,44.1960,122.8168,270,Diode,0.27533841967624717,0.27533841967624717,0.27533841967624717,0.27533841967624717,0.27533841967624717,0.27533841967624717
D4,SMAJ12CA-TR,TopLayer,FP-SMA-CA-MFG,100.2030,106.1470,90,TVS DIODE 12V 25.3V SMA,0.19870263020199008,0.19870263020199008,0.19870263020199008,0.19870263020199008,0.19870263020199008,0.19870263020199008
D3,MMSZ5226BT1G,TopLayer,ONSC-SOD-123-2-425-04_V,100.6438,96.2208,270,"Zener Voltage Regulator, 500 mW, 2-Pin SOD-123, Pb-Free, Tape and Reel",0.276674877983328,0.276674877983328,0.276674877983328,0.276674877983328,0.276674877983328,0.276674877983328
D9,SS510-HT,TopLayer,DIOM5026X262N,78.3590,97.7902,270,Diode,0.16195338988623664,0.16195338988623664,0.16195338988623664,0.16195338988623664,0.16195338988623664,0.16195338988623664
D8,SS510-HT,TopLayer,DIOM5026X262N,66.4210,97.9172,270,Diode,0.15355719990076558,0.15355719990076558,0.15355719990076558,0.15355719990076558,0.15355719990076558,0.15355719990076558
D7,SS510-HT,TopLayer,DIOM5026X262N,54.1020,97.8082,270,Diode,0.1725356551628313,0.1725356551628313,0.1725356551628313,0.1725356551628313,0.1725356551628313,0.1725356551628313
D2,MMSZ5226BT1G,TopLayer,ONSC-SOD-123-2-425-04_V,128.9050,37.7100,90,"Zener Voltage Regulator, 500 mW, 2-Pin SOD-123, Pb-Free, Tape and Reel",0.08969264808084444,0.08969264808084444,0.08969264808084444,0.08969264808084444,0.08969264808084444,0.08969264808084444
D1,MMSZ5V6T1G,TopLayer,ONSC-SOD-123-2-425-04_V,101.8800,35.5510,270,"Zener Voltage Regulator, 500 mW, 2-Pin SOD-123, Pb-Free, Tape and Reel",0.1410374093804713,0.1410374093804713,0.1410374093804713,0.1410374093804713,0.1410374093804713,0.1410374093804713
C43,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,84.9376,109.9918,180,CGA3E2X7R1H104K080AA,0.17596699620667458,0.17596699620667458,0.17596699620667458,0.17596699620667458,0.17596699620667458,0.17596699620667458
C42,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,73.0250,111.3800,180,CGA3E2X7R1H104K080AA,0.06911888436154046,0.06911888436154046,0.06911888436154046,0.06911888436154046,0.06911888436154046,0.06911888436154046
C41,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,61.2140,111.2530,180,CGA3E2X7R1H104K080AA,0.08758272022849374,0.08758272022849374,0.08758272022849374,0.08758272022849374,0.08758272022849374,0.08758272022849374
C40,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,49.6950,111.1260,180,CGA3E2X7R1H104K080AA,0.4238230582556715,0.4238230582556715,0.4238230582556715,0.4238230582556715,0.4238230582556715,0.4238230582556715
C36,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,34.9627,116.3558,180,CGA3E2X7R1H104K080AA,0.22616709622899342,0.22616709622899342,0.22616709622899342,0.22616709622899342,0.22616709622899342,0.22616709622899342
C35,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,83.5914,88.3160,180,CGA3E2X7R1H104K080AA,0.3130638387018316,0.3130638387018316,0.3130638387018316,0.3130638387018316,0.3130638387018316,0.3130638387018316
C34,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,71.2470,88.5700,180,CGA3E2X7R1H104K080AA,0.11064273231627998,0.11064273231627998,0.11064273231627998,0.11064273231627998,0.11064273231627998,0.11064273231627998
C33,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,59.2710,88.3160,180,CGA3E2X7R1H104K080AA,0.14630415736890626,0.14630415736890626,0.14630415736890626,0.14630415736890626,0.14630415736890626,0.14630415736890626
C30,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,29.6133,116.4537,180,CGA3E2X7R1H104K080AA,0.2735005490856087,0.2735005490856087,0.2735005490856087,0.2735005490856087,0.2735005490856087,0.2735005490856087
C29,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,24.2237,117.5764,180,CGA3E2X7R1H104K080AA,0.31805753489637384,0.31805753489637384,0.31805753489637384,0.31805753489637384,0.31805753489637384,0.31805753489637384
C28,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,11.7307,117.0698,180,CGA3E2X7R1H104K080AA,0.06670222577479556,0.06670222577479556,0.06670222577479556,0.06670222577479556,0.06670222577479556,0.06670222577479556
C27,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,126.2821,17.9274,90,CGA3E2X7R1H104K080AA,0.3157613609468848,0.3157613609468848,0.3157613609468848,0.3157613609468848,0.3157613609468848,0.3157613609468848
C56,100nf,TopLayer,FP-C1608-080-0_1-MFG,64.5160,15.2410,270,Multilayer Ceramic Capacitors 10µF ±10% 10V X5R SMD 0603,0.45460203295284013,0.45460203295284013,0.45460203295284013,0.45460203295284013,0.45460203295284013,0.45460203295284013
C26,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,113.1118,17.6660,90,CGA3E2X7R1H104K080AA,0.12503026257539485,0.12503026257539485,0.12503026257539485,0.12503026257539485,0.12503026257539485,0.12503026257539485
C25,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,105.9140,17.8072,90,CGA3E2X7R1H104K080AA,0.08734616090626923,0.08734616090626923,0.08734616090626923,0.08734616090626923,0.08734616090626923,0.08734616090626923
C54,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,59.1620,20.8930,0,CGA3E2X7R1H104K080AA,0.18312969484481467,0.18312969484481467,0.18312969484481467,0.18312969484481467,0.18312969484481467,0.18312969484481467
C55,Capacitor 100 nF +/-10% 50 V 0603,TopLayer,CAPC1608X90X40NL10T20,27.5280,25.8082,90,"Chip Capacitor, 100 nF, +/- 10%, 50 V, 0603 (1608 Metric)",0.046649495399067036,0.046649495399067036,0.046649495399067036,0.046649495399067036,0.046649495399067036,0.046649495399067036
C53,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,133.2918,121.6410,180,CGA3E2X7R1H104K080AA,0.021158660224079303,0.021158660224079303,0.021158660224079303,0.021158660224079303,0.021158660224079303,0.021158660224079303
C52,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,127.0846,121.5140,180,CGA3E2X7R1H104K080AA,0.3031003857162137,0.3031003857162137,0.3031003857162137,0.3031003857162137,0.3031003857162137,0.3031003857162137
C51,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,114.4870,121.5140,180,CGA3E2X7R1H104K080AA,0.020508317657643983,0.020508317657643983,0.020508317657643983,0.020508317657643983,0.020508317657643983,0.020508317657643983
C50,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,108.5750,120.8000,180,CGA3E2X7R1H104K080AA,0.09413505988872578,0.09413505988872578,0.09413505988872578,0.09413505988872578,0.09413505988872578,0.09413505988872578
C49,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,103.1434,120.8000,180,CGA3E2X7R1H104K080AA,0.12769536325391956,0.12769536325391956,0.12769536325391956,0.12769536325391956,0.12769536325391956,0.12769536325391956
C45,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,97.4000,120.8000,180,CGA3E2X7R1H104K080AA,0.3309916767689567,0.3309916767689567,0.3309916767689567,0.3309916767689567,0.3309916767689567,0.3309916767689567
C44,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,133.5698,100.0552,180,CGA3E2X7R1H104K080AA,0.1022676331354351,0.1022676331354351,0.1022676331354351,0.1022676331354351,0.1022676331354351,0.1022676331354351
C47,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,49.3345,92.2487,90,CGA3E2X7R1H104K080AA,0.13329691479406994,0.13329691479406994,0.13329691479406994,0.13329691479406994,0.13329691479406994,0.13329691479406994
C46,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,49.8976,74.0555,90,CGA3E2X7R1H104K080AA,0.18918590432242685,0.18918590432242685,0.18918590432242685,0.18918590432242685,0.18918590432242685,0.18918590432242685
C48,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,49.9924,54.5342,90,CGA3E2X7R1H104K080AA,0.12204583995368981,0.12204583995368981,0.12204583995368981,0.12204583995368981,0.12204583995368981,0.12204583995368981
C39,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,126.3904,100.2796,180,CGA3E2X7R1H104K080AA,0.0866830973649966,0.0866830973649966,0.0866830973649966,0.0866830973649966,0.0866830973649966,0.0866830973649966
C37,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,119.3524,100.0991,180,CGA3E2X7R1H104K080AA,-0.01592490891730578,-0.01592490891730578,-0.01592490891730578,-0.01592490891730578,-0.01592490891730578,-0.01592490891730578
C38,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,49.9110,36.6400,90,CGA3E2X7R1H104K080AA,0.21663972115497493,0.21663972115497493,0.21663972115497493,0.21663972115497493,0.21663972115497493,0.21663972115497493
C32,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,111.8872,100.2796,180,CGA3E2X7R1H104K080AA,0.05091325408731439,0.05091325408731439,0.05091325408731439,0.05091325408731439,0.05091325408731439,0.05091325408731439
C31,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,104.7750,100.2796,180,CGA3E2X7R1H104K080AA,0.007887627208156141,0.007887627208156141,0.007887627208156141,0.007887627208156141,0.007887627208156141,0.007887627208156141
C24,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,98.3500,18.1500,90,CGA3E2X7R1H104K080AA,0.40322238534180016,0.40322238534180016,0.40322238534180016,0.40322238534180016,0.40322238534180016,0.40322238534180016
C23,100nF,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,97.2757,100.2796,180,CGA3E2X7R1H104K080AA,0.39758205969541993,0.39758205969541993,0.39758205969541993,0.39758205969541993,0.39758205969541993,0.39758205969541993
C22,10uf,TopLayer,FP-C1608-080-0_1-MFG,116.8400,38.5830,0,Multilayer Ceramic Capacitors 10µF ±10% 10V X5R SMD 0603,0.09060175635655081,0.09060175635655081,0.09060175635655081,0.09060175635655081,0.09060175635655081,0.09060175635655081
C21,100nf,TopLayer,FP-C1608-080-0_1-MFG,116.9020,36.6780,0,Multilayer Ceramic Capacitors 10µF ±10% 10V X5R SMD 0603,0.08582653532589049,0.08582653532589049,0.08582653532589049,0.08582653532589049,0.08582653532589049,0.08582653532589049
C20,10uf,TopLayer,FP-C1608-080-0_1-MFG,115.8660,32.9130,90,Multilayer Ceramic Capacitors 10µF ±10% 10V X5R SMD 0603,0.11614485135176322,0.11614485135176322,0.11614485135176322,0.11614485135176322,0.11614485135176322,0.11614485135176322
C18,Capacitor 100 nF +/-10% 50 V 0603,TopLayer,CAPC1608X90X40NL10T20,100.4000,27.9000,90,"Chip Capacitor, 100 nF, +/- 10%, 50 V, 0603 (1608 Metric)",0.17322330664233387,0.17322330664233387,0.17322330664233387,0.17322330664233387,0.17322330664233387,0.17322330664233387
C15,Capacitor 100 nF +/-10% 50 V 0603,TopLayer,CAPC1608X90X40NL10T20,103.8860,39.8530,0,"Chip Capacitor, 100 nF, +/- 10%, 50 V, 0603 (1608 Metric)",0.23893132640178003,0.23893132640178003,0.23893132640178003,0.23893132640178003,0.23893132640178003,0.23893132640178003
C14,4.7uF,TopLayer,FP-C0603-CG-MFG,94.2340,57.7600,270,CAP CER 4.7UF 6.3V X5R 0603,0.21425568920772342,0.21425568920772342,0.21425568920772342,0.21425568920772342,0.21425568920772342,0.21425568920772342
C13,Capacitor 100 nF +/-10% 50 V 0603,TopLayer,CAPC1608X90X40NL10T20,91.5670,57.7600,90,"Chip Capacitor, 100 nF, +/- 10%, 50 V, 0603 (1608 Metric)",0.26296191187604623,0.26296191187604623,0.26296191187604623,0.26296191187604623,0.26296191187604623,0.26296191187604623
C12,Capacitor 100 nF +/-10% 50 V 0603,TopLayer,CAPC1608X90X40NL10T20,89.6500,57.7750,90,"Chip Capacitor, 100 nF, +/- 10%, 50 V, 0603 (1608 Metric)",0.09837497522756809,0.09837497522756809,0.09837497522756809,0.09837497522756809,0.09837497522756809,0.09837497522756809
C11,Capacitor 100 nF +/-10% 50 V 0603,TopLayer,CAPC1608X90X40NL10T20,71.0692,62.8654,0,"Chip Capacitor, 100 nF, +/- 10%, 50 V, 0603 (1608 Metric)",0.2736839913033091,0.2736839913033091,0.2736839913033091,0.2736839913033091,0.2736839913033091,0.2736839913033091
C10,Capacitor 100 nF +/-10% 50 V 0603,TopLayer,CAPC1608X90X40NL10T20,71.0926,64.6466,0,"Chip Capacitor, 100 nF, +/- 10%, 50 V, 0603 (1608 Metric)",0.2003691281456541,0.2003691281456541,0.2003691281456541,0.2003691281456541,0.2003691281456541,0.2003691281456541
C9,Capacitor 100 nF +/-10% 50 V 0603,TopLayer,CAPC1608X90X40NL10T20,78.4760,82.6520,180,"Chip Capacitor, 100 nF, +/- 10%, 50 V, 0603 (1608 Metric)",0.14243117743688355,0.14243117743688355,0.14243117743688355,0.14243117743688355,0.14243117743688355,0.14243117743688355
C8,Capacitor 100 nF +/-10% 50 V 0603,TopLayer,CAPC1608X90X40NL10T20,78.4760,80.7470,180,"Chip Capacitor, 100 nF, +/- 10%, 50 V, 0603 (1608 Metric)",0.23675046526115412,0.23675046526115412,0.23675046526115412,0.23675046526115412,0.23675046526115412,0.23675046526115412
C17,10uf,TopLayer,FP-C1608-080-0_1-MFG,99.3020,66.4480,270,Multilayer Ceramic Capacitors 10µF ±10% 10V X5R SMD 0603,0.18298930907679967,0.18298930907679967,0.18298930907679967,0.18298930907679967,0.18298930907679967,0.18298930907679967
C2,10 nF,TopLayer,FP-CC0603-DA-MFG,98.1430,75.7034,90,CAP CER 10000PF 50V X7R 0603,0.06660196516751628,0.06660196516751628,0.06660196516751628,0.06660196516751628,0.06660196516751628,0.06660196516751628
C3,Capacitor 1uF +/- 10% 16V 0603,TopLayer,CAPC1608X90X35ML15T15,100.3020,75.7034,270,"Chip Capacitor, 1 uF, +/- 10%, 16 V, 0603 (1608 Metric)",0.015484952534462174,0.015484952534462174,0.015484952534462174,0.015484952534462174,0.015484952534462174,0.015484952534462174
C16,10uf,TopLayer,FP-C1608-080-0_1-MFG,105.3980,67.0210,90,Multilayer Ceramic Capacitors 10µF ±10% 10V X5R SMD 0603,0.05105851220728135,0.05105851220728135,0.05105851220728135,0.05105851220728135,0.05105851220728135,0.05105851220728135
C7,Capacitor 1uF +/- 10% 16V 0603,TopLayer,CAPC1608X90X35ML15T15,109.4620,66.9560,270,"Chip Capacitor, 1 uF, +/- 10%, 16 V, 0603 (1608 Metric)",0.008367859133011527,0.008367859133011527,0.008367859133011527,0.008367859133011527,0.008367859133011527,0.008367859133011527
C6,Capacitor 100 nF +/-10% 50 V 0603,TopLayer,CAPC1608X90X40NL10T20,107.3030,67.0930,270,"Chip Capacitor, 100 nF, +/- 10%, 50 V, 0603 (1608 Metric)",-0.07438070967902846,-0.07438070967902846,-0.07438070967902846,-0.07438070967902846,-0.07438070967902846,-0.07438070967902846
C1,100nf,TopLayer,FP-CGA3E-0_3-0_1-IPC_A,97.5360,55.0930,270,CGA3E2X7R1H104K080AA,0.4252645446601959,0.4252645446601959,0.4252645446601959,0.4252645446601959,0.4252645446601959,0.4252645446601959
